type,subtype,add,vectorizer1,model1,vectorizer2,model2,fold,time,f1_micro,f1_macro,b1,recall_micro,hamming,avg_labels_true,avg_labels_pred,config
graphics,,,resnet50,logistic,,,5,1089.4597096443176,0.4664664664664664,0.3655284143956805,0.4578706294879656,0.5662211421628189,0.1878083157152924,2.609936575052854,3.726215644820296,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,6,1089.4597096443176,0.4746719813984388,0.3656164468214487,0.4683246750900028,0.5785425101214575,0.1857528776133427,2.610993657505285,3.7536997885835097,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,7,1089.4597096443176,0.4666555239846231,0.3724952512703356,0.4587277357361924,0.5651821862348179,0.1873972280949025,2.610993657505285,3.713530655391121,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,8,1089.4597096443176,0.4650546538588936,0.3702161521504994,0.452286930828157,0.5679611650485437,0.1896875734085036,2.613107822410148,3.769556025369978,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,9,1089.4597096443176,0.4672489082969432,0.3749589092203594,0.4567123855707365,0.5627022653721683,0.1862814188395583,2.613107822410148,3.680761099365751,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,0,1544.7917754650116,0.5298145982963086,0.4126562742195847,0.5183218986809272,0.6405492730210016,0.1651413821424381,2.614572333685322,3.707497360084477,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,1,1544.7917754650116,0.5230514096185738,0.4325868764123592,0.5184229533226365,0.6369143780290791,0.1687199342954358,2.614572333685322,3.7529039070749737,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,2,1544.7917754650116,0.5088855671815313,0.4063083965200295,0.4991446193135739,0.620997162545602,0.1734717822363017,2.60506863780359,3.7529039070749737,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,3,1544.7917754650116,0.5071215634315999,0.3977722358243801,0.4974407031429206,0.6205918119173085,0.1745864132347765,2.60506863780359,3.770855332629356,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,4,1544.7917754650116,0.5226788930735222,0.4225955699857265,0.5113674018109076,0.6464155528554071,0.1710078610817787,2.607180570221753,3.8416050686378034,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,5,1544.7917754650116,0.5093350802489355,0.3908099985877366,0.5035737928972601,0.6298096395301742,0.1759455015268968,2.609936575052854,3.844608879492601,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,6,1544.7917754650116,0.5232053422370617,0.4020077164269582,0.5097600954366283,0.6344129554655871,0.1677237491190979,2.610993657505285,3.72093023255814,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,7,1544.7917754650116,0.5148809523809523,0.408150168946406,0.5034238547452078,0.6303643724696356,0.1723044397463002,2.610993657505285,3.7822410147991534,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,8,1544.7917754650116,0.5102140872691616,0.3895410940383391,0.4985991164109557,0.6314724919093851,0.1760042283298097,2.613107822410148,3.855179704016913,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,random_forest,,,9,1544.7917754650116,0.5095862764883956,0.3934532071392817,0.4957495112357691,0.6128640776699029,0.1712473572938689,2.613107822410148,3.6723044397463,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,0,881.8970608711243,0.525090909090909,0.3403590136446692,0.5065402859489448,0.43739903069466884,0.1149243224216825,2.614572333685322,1.7412882787750792,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,1,881.8970608711243,0.5028818443804035,0.3418422829397046,0.4869574459331587,0.422859450726979,0.12143611404435058,2.614572333685322,1.7824709609292502,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,2,881.8970608711243,0.4892230576441103,0.29027956735460386,0.4733782995134632,0.3956222132144305,0.11955884078376158,2.60506863780359,1.6082365364308342,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,3,881.8970608711243,0.45858854860186415,0.2891238625948574,0.4295318549806406,0.349006890960681,0.11926551683679455,2.60506863780359,1.3600844772967264,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,4,881.8970608711243,0.4937388193202147,0.3214429269462282,0.46871909622701596,0.39125151883353587,0.11621494778833744,2.607180570221753,1.5248152059134108,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,5,881.8970608711243,0.498036498036498,0.3507190136619486,0.4821495687774757,0.43661401377075737,0.1276133427296218,2.609936575052854,1.9661733615221988,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,6,881.8970608711243,0.5037220843672456,0.34045314070272326,0.4811817205580419,0.4109311740890688,0.11745360582569885,2.6109936575052854,1.6490486257928119,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,7,881.8970608711243,0.4867075664621677,0.30869564626386503,0.46496808922813154,0.3854251012145749,0.11792342024900164,2.6109936575052854,1.5243128964059196,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,8,881.8970608711243,0.5035758323057953,0.3254781212728898,0.4789615423336353,0.41302588996763756,0.1182170542635659,2.613107822410148,1.6733615221987315,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,mlp,,,9,881.8970608711243,0.5009372071227741,0.3603690936347288,0.485802375918655,0.4324433656957929,0.12508809020436928,2.613107822410148,1.8985200845665962,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['mlp'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
