type,fold,fold_time,experiment,vectorizer1,vectorizer2,model1,model2,f1_micro,f1_macro,f1_samples,recall_micro,recall_macro,hamming,avg_labels_true,avg_labels_pred,predict sum,true sum,best_threshold,best_params,config,scaler,pca,pca_after_fusion
late-fusion,7,819.508,late-fusion-or,distilbert,resnet50,logistic,mlp,0.6265201465201465,0.563020996085412,0.6254573918229605,0.8648867313915858,0.8110951856084148,0.150490022434762,2.626992561105207,4.625929861849096,4353,2472,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,7,819.508,late-fusion-and,distilbert,resnet50,logistic,mlp,0.5660854182461461,0.4219114766538617,0.5305964610427947,0.4530744336569579,0.3366773174825648,0.1013697012634313,2.626992561105207,1.5781083953241233,1485,2472,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,7,819.508,late-fusion-avg,distilbert,resnet50,logistic,mlp,0.6823408271837995,0.6214352823450876,0.6793423485240702,0.8042071197411004,0.7484489899156263,0.1092809068366985,2.626992561105207,3.565356004250797,3355,2472,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,8,817.008,late-fusion-or,distilbert,resnet50,logistic,mlp,0.6097946287519748,0.5467789427605413,0.6073517934165117,0.8588187702265372,0.7976264614961937,0.1575620505683136,2.580375782881002,4.687891440501044,4491,2472,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,8,817.008,late-fusion-and,distilbert,resnet50,logistic,mlp,0.5637550200803213,0.409378729331137,0.5244191843878692,0.4542880258899676,0.330324952282548,0.1007886801206216,2.580375782881002,1.5782881002087683,1512,2472,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,8,817.008,late-fusion-avg,distilbert,resnet50,logistic,mlp,0.681771720613288,0.6240040134418293,0.6776213174438643,0.8094660194174758,0.758395609310407,0.1083275342147993,2.580375782881002,3.546972860125261,3398,2472,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,9,544.606,late-fusion-or,distilbert,resnet50,logistic,mlp,0.6143903489875053,0.5484256762237744,0.6140844852546979,0.8659919028340081,0.8041976623713337,0.1586879432624113,2.627659574468085,4.779787234042553,4493,2470,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,9,544.606,late-fusion-and,distilbert,resnet50,logistic,mlp,0.5832296591191839,0.4600000313704471,0.5418476558902091,0.4744939271255061,0.3688437378981011,0.0989952718676123,2.627659574468085,1.647872340425532,1549,2470,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,9,544.606,late-fusion-avg,distilbert,resnet50,logistic,mlp,0.6833019996581781,0.624534271989192,0.6830244223861246,0.8093117408906882,0.7583671758705175,0.10951536643026,2.627659574468085,3.5968085106382977,3381,2470,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}], 'save_more_metadata': True}",,,
late-fusion,0,255.74,late-fusion-or,distilbert,resnet50,random_forest,logistic,0.5376661742983752,0.4516568697149268,0.5388097554419868,0.8845686512758202,0.8229141375582115,0.215564738292011,2.550619834710744,5.841942148760331,5655,2469,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,0,255.74,late-fusion-and,distilbert,resnet50,random_forest,logistic,0.6117749293938736,0.521800617138852,0.5762021782166411,0.5702713649250709,0.4782522689311188,0.1025596877869605,2.550619834710744,2.2045454545454546,2134,2469,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,0,255.74,late-fusion-avg,distilbert,resnet50,random_forest,logistic,0.6254993342210386,0.53404149546674,0.6203620874075421,0.7610368570271365,0.6719422924501323,0.1291322314049586,2.550619834710744,3.65599173553719,3539,2469,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,1,249.723,late-fusion-or,distilbert,resnet50,random_forest,logistic,0.5364812256687178,0.4553621021411068,0.5395921242936168,0.8651275820170109,0.8221900665372587,0.218609334280976,2.6321961620469083,5.857142857142857,5494,2469,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,1,249.723,late-fusion-and,distilbert,resnet50,random_forest,logistic,0.5956405693950177,0.5210245987159319,0.5577021355806004,0.5423248278655326,0.4633026138851975,0.1076759061833688,2.6321961620469083,2.1609808102345416,2027,2469,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,1,249.723,late-fusion-avg,distilbert,resnet50,random_forest,logistic,0.617852875917392,0.5450308172888119,0.6097117641893761,0.7330903199675982,0.6614571453607624,0.1326107557450841,2.6321961620469083,3.6140724946695095,3390,2469,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,2,237.181,late-fusion-or,distilbert,resnet50,random_forest,logistic,0.5352286773794809,0.4463838585779355,0.5364981458498993,0.8782961460446247,0.811343731398502,0.2219860668319754,2.619553666312433,5.977683315621679,5625,2465,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,2,237.181,late-fusion-and,distilbert,resnet50,random_forest,logistic,0.5999560149549154,0.524758194591443,0.5618367522193239,0.5533468559837729,0.4761029095362969,0.1073916637147242,2.619553666312433,2.212539851222104,2082,2465,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,2,237.181,late-fusion-avg,distilbert,resnet50,random_forest,logistic,0.6171003717472119,0.5348793837590948,0.6043512220451647,0.7407707910750507,0.6587978030905393,0.1337820285748022,2.619553666312433,3.669500531349628,3453,2465,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,3,250.006,late-fusion-or,distilbert,resnet50,random_forest,logistic,0.5261221486387049,0.4376311090615183,0.5268424675654938,0.868069607446378,0.7960734027070302,0.226680746216121,2.6092925026399154,6.001055966209082,5683,2471,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,3,250.006,late-fusion-and,distilbert,resnet50,random_forest,logistic,0.5911220165068035,0.4927565155156125,0.5540049004146154,0.5362201537838932,0.4423503678390574,0.1075325589581133,2.6092925026399154,2.1246040126715946,2012,2471,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,3,250.006,late-fusion-avg,distilbert,resnet50,random_forest,logistic,0.607547808427822,0.5135591980849805,0.5981487478847564,0.726426547956293,0.6322598987050019,0.1360436466033087,2.6092925026399154,3.6304118268215415,3438,2471,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,4,260.854,late-fusion-or,distilbert,resnet50,random_forest,logistic,0.543451349343897,0.4557238044435135,0.5419640254656195,0.8872271624898949,0.8197284548045726,0.2177352698075333,2.629117959617428,5.955366631243358,5604,2474,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,4,260.854,late-fusion-and,distilbert,resnet50,random_forest,logistic,0.6130167106420404,0.5349651900626811,0.5714602377195362,0.5634599838318513,0.482341759019708,0.1039083717085842,2.629117959617428,2.20403825717322,2074,2474,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,4,260.854,late-fusion-avg,distilbert,resnet50,random_forest,logistic,0.6289456010745467,0.5580429165847044,0.614441739627712,0.7570735650767987,0.6835747691111034,0.1304758531113472,2.629117959617428,3.700318809776834,3482,2474,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,5,248.065,late-fusion-or,distilbert,resnet50,random_forest,logistic,0.5351796407185628,0.4580370742709688,0.5369273099539966,0.8670169765561844,0.8357627326373642,0.2204472843450479,2.6347177848775294,5.9020234291799785,5542,2474,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
late-fusion,5,248.065,late-fusion-and,distilbert,resnet50,random_forest,logistic,0.582844243792325,0.5340911738521338,0.5356985341010899,0.5218270008084074,0.4697627324107931,0.1093361732339368,2.6347177848775294,2.083067092651757,1956,2474,,,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True}",,,
